50E665605BD6F64B6912DB57F4F473A7,,Versienr,1.01_G1ATST,1.01_G1ARER,1.01_G1ATOP,1.01_G2ATST,1.01_G2ARER,1.01_G2ATOP,1.01_LEEG,1.01_LEEG,1.01_LEEG,1.01_G2CTST,1.01_G2CRER,1.01_G2CTOP
,,Code,G1A_TST,G1A_RER,G1A_TOP,G2A_TST,G2A_RER,G2A_TOP,LEEG,LEEG,LEEG,G2C_TST,G2C_RER,G2C_TOP
,,Toepassingsjaar,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022

CET,CEST
,van,tot
11-08-2022 08:00,11-08-2022 08:00,11-08-2022 09:00,10.797,0.00001791,0.00002261,11.86,0.00001480,0.00005423,,,,11.86,0.00001480,0.00005423
11-08-2022 09:00,11-08-2022 09:00,11-08-2022 10:00,10.902,0.00001796,0.00002306,13.98,0.00001246,0.00004324,,,,13.98,0.00001246,0.00004324
11-08-2022 10:00,11-08-2022 10:00,11-08-2022 11:00,11.582,0.00001624,0.00001931,15.13,0.00001246,0.00003904,,,,15.13,0.00001246,0.00003904
11-08-2022 11:00,11-08-2022 11:00,11-08-2022 12:00,11.868,0.00001409,0.00002168,15.97,0.00001243,0.00003113,,,,15.97,0.00001243,0.00003113
11-08-2022 12:00,11-08-2022 12:00,11-08-2022 13:00,13.053,0.00001073,0.00002059,16.43,0.00001240,0.00002750,,,,16.43,0.00001240,0.00002750
11-08-2022 13:00,11-08-2022 13:00,11-08-2022 14:00,12.529,0.00001289,0.00001786,15.89,0.00001210,0.00003136,,,,15.89,0.00001210,0.00003136
11-08-2022 14:00,11-08-2022 14:00,11-08-2022 15:00,12.796,0.00001096,0.00001601,15.38,0.00001197,0.00002873,,,,15.38,0.00001197,0.00002873
11-08-2022 15:00,11-08-2022 15:00,11-08-2022 16:00,12.185,0.00001139,0.00001676,14.93,0.00001153,0.00002629,,,,14.93,0.00001153,0.00002629
11-08-2022 16:00,11-08-2022 16:00,11-08-2022 17:00,12.691,0.00000997,0.00002339,13.51,0.00001165,0.00002276,,,,13.51,0.00001165,0.00002276
11-08-2022 17:00,11-08-2022 17:00,11-08-2022 18:00,11.700,0.00001599,0.00003745,11.25,0.00001376,0.00002203,,,,11.25,0.00001376,0.00002203
11-08-2022 18:00,11-08-2022 18:00,11-08-2022 19:00,11.075,0.00001479,0.00003707,10.96,0.00001331,0.00003216,,,,10.96,0.00001331,0.00003216
11-08-2022 19:00,11-08-2022 19:00,11-08-2022 20:00,11.005,0.00001406,0.00002934,8.93,0.00001393,0.00003937,,,,8.93,0.00001393,0.00003937
11-08-2022 20:00,11-08-2022 20:00,11-08-2022 21:00,9.326,0.00001762,0.00002429,8.84,0.00001525,0.00003578,,,,8.84,0.00001525,0.00003578
11-08-2022 21:00,11-08-2022 21:00,11-08-2022 22:00,8.737,0.00001534,0.00002080,8.63,0.00001741,0.00003628,,,,8.63,0.00001741,0.00003628
11-08-2022 22:00,11-08-2022 22:00,11-08-2022 23:00,8.771,0.00000978,0.00001780,7.94,0.00002013,0.00003827,,,,7.94,0.00002013,0.00003827
11-08-2022 23:00,11-08-2022 23:00,12-08-2022 00:00,8.794,0.00000591,0.00001231,7.45,0.00001950,0.00003335,,,,7.45,0.00001950,0.00003335
12-08-2022 00:00,12-08-2022 00:00,12-08-2022 01:00,8.343,0.00000456,0.00000799,7.54,0.00001675,0.00002349,,,,7.54,0.00001675,0.00002349
12-08-2022 01:00,12-08-2022 01:00,12-08-2022 02:00,7.811,0.00000485,0.00000667,7.94,0.00001471,0.00001815,,,,7.94,0.00001471,0.00001815
12-08-2022 02:00,12-08-2022 02:00,12-08-2022 03:00,8.071,0.00000470,0.00000647,8.31,0.00001355,0.00001525,,,,8.31,0.00001355,0.00001525
12-08-2022 03:00,12-08-2022 03:00,12-08-2022 04:00,7.850,0.00000507,0.00000703,8.80,0.00001308,0.00001519,,,,8.80,0.00001308,0.00001519
12-08-2022 04:00,12-08-2022 04:00,12-08-2022 05:00,7.938,0.00000580,0.00000721,9.79,0.00001269,0.00001416,,,,9.79,0.00001269,0.00001416
12-08-2022 05:00,12-08-2022 05:00,12-08-2022 06:00,7.496,0.00001130,0.00001100,10.35,0.00001269,0.00001540,,,,10.35,0.00001269,0.00001540
12-08-2022 06:00,12-08-2022 06:00,12-08-2022 07:00,9.079,0.00001575,0.00001883,9.43,0.00001699,0.00003500,,,,9.43,0.00001699,0.00003500
12-08-2022 07:00,12-08-2022 07:00,12-08-2022 08:00,10.037,0.00001910,0.00002038,10.27,0.00001804,0.00006595,,,,10.27,0.00001804,0.00006595
12-08-2022 08:00,12-08-2022 08:00,12-08-2022 09:00,10.797,0.00001791,0.00002261,11.86,0.00001480,0.00005423,,,,11.86,0.00001480,0.00005423
12-08-2022 09:00,12-08-2022 09:00,12-08-2022 10:00,10.902,0.00001796,0.00002306,13.98,0.00001246,0.00004324,,,,13.98,0.00001246,0.00004324
12-08-2022 10:00,12-08-2022 10:00,12-08-2022 11:00,11.582,0.00001624,0.00001931,15.13,0.00001246,0.00003904,,,,15.13,0.00001246,0.00003904
12-08-2022 11:00,12-08-2022 11:00,12-08-2022 12:00,11.868,0.00001409,0.00002168,15.97,0.00001243,0.00003113,,,,15.97,0.00001243,0.00003113
12-08-2022 12:00,12-08-2022 12:00,12-08-2022 13:00,13.053,0.00001073,0.00002059,16.43,0.00001240,0.00002750,,,,16.43,0.00001240,0.00002750
12-08-2022 13:00,12-08-2022 13:00,12-08-2022 14:00,12.529,0.00001289,0.00001786,15.89,0.00001210,0.00003136,,,,15.89,0.00001210,0.00003136
12-08-2022 14:00,12-08-2022 14:00,12-08-2022 15:00,12.796,0.00001096,0.00001601,15.38,0.00001197,0.00002873,,,,15.38,0.00001197,0.00002873
12-08-2022 15:00,12-08-2022 15:00,12-08-2022 16:00,12.185,0.00001139,0.00001676,14.93,0.00001153,0.00002629,,,,14.93,0.00001153,0.00002629
12-08-2022 16:00,12-08-2022 16:00,12-08-2022 17:00,12.691,0.00000997,0.00002339,13.51,0.00001165,0.00002276,,,,13.51,0.00001165,0.00002276
12-08-2022 17:00,12-08-2022 17:00,12-08-2022 18:00,11.700,0.00001599,0.00003745,11.25,0.00001376,0.00002203,,,,11.25,0.00001376,0.00002203
12-08-2022 18:00,12-08-2022 18:00,12-08-2022 19:00,11.075,0.00001479,0.00003707,10.96,0.00001331,0.00003216,,,,10.96,0.00001331,0.00003216
12-08-2022 19:00,12-08-2022 19:00,12-08-2022 20:00,11.005,0.00001406,0.00002934,8.93,0.00001393,0.00003937,,,,8.93,0.00001393,0.00003937
12-08-2022 20:00,12-08-2022 20:00,12-08-2022 21:00,9.326,0.00001762,0.00002429,8.84,0.00001525,0.00003578,,,,8.84,0.00001525,0.00003578
12-08-2022 21:00,12-08-2022 21:00,12-08-2022 22:00,8.737,0.00001534,0.00002080,8.63,0.00001741,0.00003628,,,,8.63,0.00001741,0.00003628
12-08-2022 22:00,12-08-2022 22:00,12-08-2022 23:00,8.771,0.00000978,0.00001780,7.94,0.00002013,0.00003827,,,,7.94,0.00002013,0.00003827
12-08-2022 23:00,12-08-2022 23:00,13-08-2022 00:00,8.794,0.00000591,0.00001231,7.45,0.00001950,0.00003335,,,,7.45,0.00001950,0.00003335
13-08-2022 00:00,13-08-2022 00:00,13-08-2022 01:00,8.774,0.00000486,0.00000908,7.87,0.00001637,0.00002261,,,,7.87,0.00001637,0.00002261
13-08-2022 01:00,13-08-2022 01:00,13-08-2022 02:00,8.433,0.00000476,0.00000693,7.74,0.00001482,0.00001985,,,,7.74,0.00001482,0.00001985
13-08-2022 02:00,13-08-2022 02:00,13-08-2022 03:00,8.867,0.00000432,0.00000601,8.04,0.00001314,0.00001720,,,,8.04,0.00001314,0.00001720
13-08-2022 03:00,13-08-2022 03:00,13-08-2022 04:00,8.104,0.00000496,0.00000650,8.54,0.00001255,0.00001254,,,,8.54,0.00001255,0.00001254
13-08-2022 04:00,13-08-2022 04:00,13-08-2022 05:00,7.224,0.00000668,0.00000753,8.67,0.00001259,0.00001332,,,,8.67,0.00001259,0.00001332
13-08-2022 05:00,13-08-2022 05:00,13-08-2022 06:00,6.837,0.00000974,0.00000832,9.38,0.00001219,0.00001458,,,,9.38,0.00001219,0.00001458
13-08-2022 06:00,13-08-2022 06:00,13-08-2022 07:00,6.640,0.00001979,0.00001253,9.62,0.00001166,0.00002034,,,,9.62,0.00001166,0.00002034
13-08-2022 07:00,13-08-2022 07:00,13-08-2022 08:00,9.410,0.00001744,0.00001902,7.11,0.00001376,0.00003273,,,,7.11,0.00001376,0.00003273
13-08-2022 08:00,13-08-2022 08:00,13-08-2022 09:00,10.511,0.00002027,0.00002943,6.50,0.00001618,0.00003736,,,,6.50,0.00001618,0.00003736
13-08-2022 09:00,13-08-2022 09:00,13-08-2022 10:00,12.050,0.00001620,0.00002821,9.10,0.00001394,0.00005612,,,,9.10,0.00001394,0.00005612
13-08-2022 10:00,13-08-2022 10:00,13-08-2022 11:00,12.291,0.00001333,0.00002558,14.37,0.00001131,0.00005039,,,,14.37,0.00001131,0.00005039
13-08-2022 11:00,13-08-2022 11:00,13-08-2022 12:00,12.789,0.00001171,0.00002477,14.41,0.00001133,0.00004760,,,,14.41,0.00001133,0.00004760
13-08-2022 12:00,13-08-2022 12:00,13-08-2022 13:00,12.718,0.00001190,0.00002447,15.56,0.00001071,0.00003687,,,,15.56,0.00001071,0.00003687
13-08-2022 13:00,13-08-2022 13:00,13-08-2022 14:00,14.199,0.00000714,0.00002075,15.59,0.00001068,0.00003307,,,,15.59,0.00001068,0.00003307
13-08-2022 14:00,13-08-2022 14:00,13-08-2022 15:00,13.520,0.00000741,0.00001757,14.93,0.00001074,0.00003295,,,,14.93,0.00001074,0.00003295
13-08-2022 15:00,13-08-2022 15:00,13-08-2022 16:00,14.109,0.00000526,0.00001765,14.68,0.00001076,0.00002770,,,,14.68,0.00001076,0.00002770
13-08-2022 16:00,13-08-2022 16:00,13-08-2022 17:00,12.984,0.00000772,0.00002014,4.13,0.00002444,0.00005305,,,,4.13,0.00002444,0.00005305
13-08-2022 17:00,13-08-2022 17:00,13-08-2022 18:00,12.507,0.00001021,0.00002821,11.87,0.00001019,0.00002708,,,,11.87,0.00001019,0.00002708
13-08-2022 18:00,13-08-2022 18:00,13-08-2022 19:00,11.737,0.00001156,0.00003167,11.04,0.00001006,0.00002931,,,,11.04,0.00001006,0.00002931
13-08-2022 19:00,13-08-2022 19:00,13-08-2022 20:00,11.239,0.00001222,0.00002913,8.17,0.00001290,0.00003213,,,,8.17,0.00001290,0.00003213
13-08-2022 20:00,13-08-2022 20:00,13-08-2022 21:00,8.992,0.00001678,0.00002498,8.90,0.00001284,0.00002992,,,,8.90,0.00001284,0.00002992
13-08-2022 21:00,13-08-2022 21:00,13-08-2022 22:00,8.599,0.00001587,0.00001901,9.58,0.00001360,0.00002826,,,,9.58,0.00001360,0.00002826
13-08-2022 22:00,13-08-2022 22:00,13-08-2022 23:00,7.839,0.00001483,0.00001535,8.51,0.00001644,0.00003076,,,,8.51,0.00001644,0.00003076
13-08-2022 23:00,13-08-2022 23:00,14-08-2022 00:00,7.660,0.00000884,0.00001243,7.55,0.00001805,0.00003072,,,,7.55,0.00001805,0.00003072
14-08-2022 00:00,14-08-2022 00:00,14-08-2022 01:00,8.450,0.00000532,0.00000853,7.42,0.00001641,0.00002520,,,,7.42,0.00001641,0.00002520
14-08-2022 01:00,14-08-2022 01:00,14-08-2022 02:00,8.531,0.00000452,0.00000705,7.63,0.00001496,0.00002110,,,,7.63,0.00001496,0.00002110
14-08-2022 02:00,14-08-2022 02:00,14-08-2022 03:00,7.206,0.00000603,0.00000707,8.25,0.00001312,0.00001653,,,,8.25,0.00001312,0.00001653
14-08-2022 03:00,14-08-2022 03:00,14-08-2022 04:00,7.037,0.00000678,0.00000665,9.01,0.00001221,0.00001367,,,,9.01,0.00001221,0.00001367
14-08-2022 04:00,14-08-2022 04:00,14-08-2022 05:00,7.232,0.00000701,0.00000647,8.65,0.00001312,0.00001443,,,,8.65,0.00001312,0.00001443
14-08-2022 05:00,14-08-2022 05:00,14-08-2022 06:00,6.873,0.00000921,0.00000718,10.09,0.00001164,0.00001362,,,,10.09,0.00001164,0.00001362
14-08-2022 06:00,14-08-2022 06:00,14-08-2022 07:00,7.514,0.00001498,0.00000924,9.97,0.00001163,0.00001810,,,,9.97,0.00001163,0.00001810
14-08-2022 07:00,14-08-2022 07:00,14-08-2022 08:00,9.536,0.00001674,0.00001398,10.23,0.00000959,0.00001941,,,,10.23,0.00000959,0.00001941
14-08-2022 08:00,14-08-2022 08:00,14-08-2022 09:00,11.060,0.00001824,0.00002550,6.27,0.00001438,0.00002907,,,,6.27,0.00001438,0.00002907
14-08-2022 09:00,14-08-2022 09:00,14-08-2022 10:00,12.010,0.00001793,0.00003128,9.10,0.00001022,0.00004677,,,,9.10,0.00001022,0.00004677
14-08-2022 10:00,14-08-2022 10:00,14-08-2022 11:00,12.131,0.00001695,0.00003129,17.93,0.00000726,0.00003228,,,,17.93,0.00000726,0.00003228
14-08-2022 11:00,14-08-2022 11:00,14-08-2022 12:00,14.390,0.00000950,0.00002831,19.08,0.00000800,0.00002838,,,,19.08,0.00000800,0.00002838
14-08-2022 12:00,14-08-2022 12:00,14-08-2022 13:00,13.972,0.00001015,0.00002847,16.82,0.00001011,0.00003033,,,,16.82,0.00001011,0.00003033
14-08-2022 13:00,14-08-2022 13:00,14-08-2022 14:00,14.770,0.00000753,0.00002355,16.78,0.00000997,0.00002912,,,,16.78,0.00000997,0.00002912
14-08-2022 14:00,14-08-2022 14:00,14-08-2022 15:00,14.582,0.00000634,0.00001822,15.98,0.00000976,0.00002819,,,,15.98,0.00000976,0.00002819
14-08-2022 15:00,14-08-2022 15:00,14-08-2022 16:00,12.491,0.00001040,0.00001694,14.70,0.00001124,0.00002577,,,,14.70,0.00001124,0.00002577
14-08-2022 16:00,14-08-2022 16:00,14-08-2022 17:00,11.617,0.00001154,0.00001906,14.88,0.00000988,0.00002193,,,,14.88,0.00000988,0.00002193
14-08-2022 17:00,14-08-2022 17:00,14-08-2022 18:00,11.453,0.00001287,0.00002739,12.01,0.00001241,0.00002477,,,,12.01,0.00001241,0.00002477
14-08-2022 18:00,14-08-2022 18:00,14-08-2022 19:00,12.712,0.00000850,0.00003006,11.20,0.00001322,0.00002776,,,,11.20,0.00001322,0.00002776
14-08-2022 19:00,14-08-2022 19:00,14-08-2022 20:00,11.173,0.00001092,0.00002847,9.85,0.00001466,0.00002896,,,,9.85,0.00001466,0.00002896
14-08-2022 20:00,14-08-2022 20:00,14-08-2022 21:00,10.180,0.00001281,0.00002230,9.37,0.00001618,0.00003068,,,,9.37,0.00001618,0.00003068
14-08-2022 21:00,14-08-2022 21:00,14-08-2022 22:00,9.718,0.00001041,0.00001797,9.00,0.00001782,0.00003123,,,,9.00,0.00001782,0.00003123
14-08-2022 22:00,14-08-2022 22:00,14-08-2022 23:00,9.394,0.00000797,0.00001597,8.05,0.00002102,0.00003364,,,,8.05,0.00002102,0.00003364
14-08-2022 23:00,14-08-2022 23:00,15-08-2022 00:00,9.550,0.00000414,0.00001123,7.31,0.00002109,0.00002846,,,,7.31,0.00002109,0.00002846
15-08-2022 00:00,15-08-2022 00:00,15-08-2022 01:00,8.343,0.00000456,0.00000799,7.54,0.00001675,0.00002349,,,,7.54,0.00001675,0.00002349
15-08-2022 01:00,15-08-2022 01:00,15-08-2022 02:00,7.811,0.00000485,0.00000667,7.94,0.00001471,0.00001815,,,,7.94,0.00001471,0.00001815
15-08-2022 02:00,15-08-2022 02:00,15-08-2022 03:00,8.071,0.00000470,0.00000647,8.31,0.00001355,0.00001525,,,,8.31,0.00001355,0.00001525
15-08-2022 03:00,15-08-2022 03:00,15-08-2022 04:00,7.850,0.00000507,0.00000703,8.80,0.00001308,0.00001519,,,,8.80,0.00001308,0.00001519
15-08-2022 04:00,15-08-2022 04:00,15-08-2022 05:00,7.938,0.00000580,0.00000721,9.79,0.00001269,0.00001416,,,,9.79,0.00001269,0.00001416
15-08-2022 05:00,15-08-2022 05:00,15-08-2022 06:00,7.496,0.00001130,0.00001100,10.35,0.00001269,0.00001540,,,,10.35,0.00001269,0.00001540
15-08-2022 06:00,15-08-2022 06:00,15-08-2022 07:00,9.079,0.00001575,0.00001883,9.43,0.00001699,0.00003500,,,,9.43,0.00001699,0.00003500
15-08-2022 07:00,15-08-2022 07:00,15-08-2022 08:00,10.037,0.00001910,0.00002038,10.27,0.00001804,0.00006595,,,,10.27,0.00001804,0.00006595
15-08-2022 08:00,15-08-2022 08:00,15-08-2022 09:00,10.797,0.00001791,0.00002261,11.86,0.00001480,0.00005423,,,,11.86,0.00001480,0.00005423
15-08-2022 09:00,15-08-2022 09:00,15-08-2022 10:00,10.902,0.00001796,0.00002306,13.98,0.00001246,0.00004324,,,,13.98,0.00001246,0.00004324
15-08-2022 10:00,15-08-2022 10:00,15-08-2022 11:00,11.582,0.00001624,0.00001931,15.13,0.00001246,0.00003904,,,,15.13,0.00001246,0.00003904
15-08-2022 11:00,15-08-2022 11:00,15-08-2022 12:00,11.868,0.00001409,0.00002168,15.97,0.00001243,0.00003113,,,,15.97,0.00001243,0.00003113
15-08-2022 12:00,15-08-2022 12:00,15-08-2022 13:00,13.053,0.00001073,0.00002059,16.43,0.00001240,0.00002750,,,,16.43,0.00001240,0.00002750
15-08-2022 13:00,15-08-2022 13:00,15-08-2022 14:00,12.529,0.00001289,0.00001786,15.89,0.00001210,0.00003136,,,,15.89,0.00001210,0.00003136
15-08-2022 14:00,15-08-2022 14:00,15-08-2022 15:00,12.796,0.00001096,0.00001601,15.38,0.00001197,0.00002873,,,,15.38,0.00001197,0.00002873
15-08-2022 15:00,15-08-2022 15:00,15-08-2022 16:00,12.185,0.00001139,0.00001676,14.93,0.00001153,0.00002629,,,,14.93,0.00001153,0.00002629
15-08-2022 16:00,15-08-2022 16:00,15-08-2022 17:00,12.691,0.00000997,0.00002339,13.51,0.00001165,0.00002276,,,,13.51,0.00001165,0.00002276
15-08-2022 17:00,15-08-2022 17:00,15-08-2022 18:00,11.700,0.00001599,0.00003745,11.25,0.00001376,0.00002203,,,,11.25,0.00001376,0.00002203
15-08-2022 18:00,15-08-2022 18:00,15-08-2022 19:00,11.075,0.00001479,0.00003707,10.96,0.00001331,0.00003216,,,,10.96,0.00001331,0.00003216
15-08-2022 19:00,15-08-2022 19:00,15-08-2022 20:00,11.005,0.00001406,0.00002934,8.93,0.00001393,0.00003937,,,,8.93,0.00001393,0.00003937
15-08-2022 20:00,15-08-2022 20:00,15-08-2022 21:00,9.326,0.00001762,0.00002429,8.84,0.00001525,0.00003578,,,,8.84,0.00001525,0.00003578
15-08-2022 21:00,15-08-2022 21:00,15-08-2022 22:00,8.737,0.00001534,0.00002080,8.63,0.00001741,0.00003628,,,,8.63,0.00001741,0.00003628
15-08-2022 22:00,15-08-2022 22:00,15-08-2022 23:00,8.771,0.00000978,0.00001780,7.94,0.00002013,0.00003827,,,,7.94,0.00002013,0.00003827
15-08-2022 23:00,15-08-2022 23:00,16-08-2022 00:00,8.794,0.00000591,0.00001231,7.45,0.00001950,0.00003335,,,,7.45,0.00001950,0.00003335
16-08-2022 00:00,16-08-2022 00:00,16-08-2022 01:00,8.343,0.00000456,0.00000799,7.54,0.00001675,0.00002349,,,,7.54,0.00001675,0.00002349
16-08-2022 01:00,16-08-2022 01:00,16-08-2022 02:00,7.811,0.00000485,0.00000667,7.94,0.00001471,0.00001815,,,,7.94,0.00001471,0.00001815
16-08-2022 02:00,16-08-2022 02:00,16-08-2022 03:00,8.071,0.00000470,0.00000647,8.31,0.00001355,0.00001525,,,,8.31,0.00001355,0.00001525
16-08-2022 03:00,16-08-2022 03:00,16-08-2022 04:00,7.850,0.00000507,0.00000703,8.80,0.00001308,0.00001519,,,,8.80,0.00001308,0.00001519
16-08-2022 04:00,16-08-2022 04:00,16-08-2022 05:00,7.938,0.00000580,0.00000721,9.79,0.00001269,0.00001416,,,,9.79,0.00001269,0.00001416
16-08-2022 05:00,16-08-2022 05:00,16-08-2022 06:00,7.496,0.00001130,0.00001100,10.35,0.00001269,0.00001540,,,,10.35,0.00001269,0.00001540
16-08-2022 06:00,16-08-2022 06:00,16-08-2022 07:00,9.079,0.00001575,0.00001883,9.43,0.00001699,0.00003500,,,,9.43,0.00001699,0.00003500
16-08-2022 07:00,16-08-2022 07:00,16-08-2022 08:00,10.037,0.00001910,0.00002038,10.27,0.00001804,0.00006595,,,,10.27,0.00001804,0.00006595
16-08-2022 08:00,16-08-2022 08:00,16-08-2022 09:00,10.797,0.00001791,0.00002261,11.86,0.00001480,0.00005423,,,,11.86,0.00001480,0.00005423
16-08-2022 09:00,16-08-2022 09:00,16-08-2022 10:00,10.902,0.00001796,0.00002306,13.98,0.00001246,0.00004324,,,,13.98,0.00001246,0.00004324
16-08-2022 10:00,16-08-2022 10:00,16-08-2022 11:00,11.582,0.00001624,0.00001931,15.13,0.00001246,0.00003904,,,,15.13,0.00001246,0.00003904
16-08-2022 11:00,16-08-2022 11:00,16-08-2022 12:00,11.868,0.00001409,0.00002168,15.97,0.00001243,0.00003113,,,,15.97,0.00001243,0.00003113
16-08-2022 12:00,16-08-2022 12:00,16-08-2022 13:00,13.053,0.00001073,0.00002059,16.43,0.00001240,0.00002750,,,,16.43,0.00001240,0.00002750
16-08-2022 13:00,16-08-2022 13:00,16-08-2022 14:00,12.529,0.00001289,0.00001786,15.89,0.00001210,0.00003136,,,,15.89,0.00001210,0.00003136
16-08-2022 14:00,16-08-2022 14:00,16-08-2022 15:00,12.796,0.00001096,0.00001601,15.38,0.00001197,0.00002873,,,,15.38,0.00001197,0.00002873
16-08-2022 15:00,16-08-2022 15:00,16-08-2022 16:00,12.185,0.00001139,0.00001676,14.93,0.00001153,0.00002629,,,,14.93,0.00001153,0.00002629
16-08-2022 16:00,16-08-2022 16:00,16-08-2022 17:00,12.691,0.00000997,0.00002339,13.51,0.00001165,0.00002276,,,,13.51,0.00001165,0.00002276
16-08-2022 17:00,16-08-2022 17:00,16-08-2022 18:00,11.700,0.00001599,0.00003745,11.25,0.00001376,0.00002203,,,,11.25,0.00001376,0.00002203
16-08-2022 18:00,16-08-2022 18:00,16-08-2022 19:00,11.075,0.00001479,0.00003707,10.96,0.00001331,0.00003216,,,,10.96,0.00001331,0.00003216
16-08-2022 19:00,16-08-2022 19:00,16-08-2022 20:00,11.005,0.00001406,0.00002934,8.93,0.00001393,0.00003937,,,,8.93,0.00001393,0.00003937
16-08-2022 20:00,16-08-2022 20:00,16-08-2022 21:00,9.326,0.00001762,0.00002429,8.84,0.00001525,0.00003578,,,,8.84,0.00001525,0.00003578
16-08-2022 21:00,16-08-2022 21:00,16-08-2022 22:00,8.737,0.00001534,0.00002080,8.63,0.00001741,0.00003628,,,,8.63,0.00001741,0.00003628
16-08-2022 22:00,16-08-2022 22:00,16-08-2022 23:00,8.771,0.00000978,0.00001780,7.94,0.00002013,0.00003827,,,,7.94,0.00002013,0.00003827
16-08-2022 23:00,16-08-2022 23:00,17-08-2022 00:00,8.794,0.00000591,0.00001231,7.45,0.00001950,0.00003335,,,,7.45,0.00001950,0.00003335
17-08-2022 00:00,17-08-2022 00:00,17-08-2022 01:00,8.343,0.00000456,0.00000799,7.54,0.00001675,0.00002349,,,,7.54,0.00001675,0.00002349
17-08-2022 01:00,17-08-2022 01:00,17-08-2022 02:00,7.811,0.00000485,0.00000667,7.94,0.00001471,0.00001815,,,,7.94,0.00001471,0.00001815
17-08-2022 02:00,17-08-2022 02:00,17-08-2022 03:00,8.071,0.00000470,0.00000647,8.31,0.00001355,0.00001525,,,,8.31,0.00001355,0.00001525
17-08-2022 03:00,17-08-2022 03:00,17-08-2022 04:00,7.850,0.00000507,0.00000703,8.80,0.00001308,0.00001519,,,,8.80,0.00001308,0.00001519
17-08-2022 04:00,17-08-2022 04:00,17-08-2022 05:00,7.938,0.00000580,0.00000721,9.79,0.00001269,0.00001416,,,,9.79,0.00001269,0.00001416
17-08-2022 05:00,17-08-2022 05:00,17-08-2022 06:00,7.496,0.00001130,0.00001100,10.35,0.00001269,0.00001540,,,,10.35,0.00001269,0.00001540
17-08-2022 06:00,17-08-2022 06:00,17-08-2022 07:00,9.079,0.00001575,0.00001883,9.43,0.00001699,0.00003500,,,,9.43,0.00001699,0.00003500
17-08-2022 07:00,17-08-2022 07:00,17-08-2022 08:00,10.037,0.00001910,0.00002038,10.27,0.00001804,0.00006595,,,,10.27,0.00001804,0.00006595
17-08-2022 08:00,17-08-2022 08:00,17-08-2022 09:00,10.797,0.00001791,0.00002261,11.86,0.00001480,0.00005423,,,,11.86,0.00001480,0.00005423
17-08-2022 09:00,17-08-2022 09:00,17-08-2022 10:00,10.902,0.00001796,0.00002306,13.98,0.00001246,0.00004324,,,,13.98,0.00001246,0.00004324
17-08-2022 10:00,17-08-2022 10:00,17-08-2022 11:00,11.582,0.00001624,0.00001931,15.13,0.00001246,0.00003904,,,,15.13,0.00001246,0.00003904
17-08-2022 11:00,17-08-2022 11:00,17-08-2022 12:00,11.868,0.00001409,0.00002168,15.97,0.00001243,0.00003113,,,,15.97,0.00001243,0.00003113
17-08-2022 12:00,17-08-2022 12:00,17-08-2022 13:00,13.053,0.00001073,0.00002059,16.43,0.00001240,0.00002750,,,,16.43,0.00001240,0.00002750
17-08-2022 13:00,17-08-2022 13:00,17-08-2022 14:00,12.529,0.00001289,0.00001786,15.89,0.00001210,0.00003136,,,,15.89,0.00001210,0.00003136
17-08-2022 14:00,17-08-2022 14:00,17-08-2022 15:00,12.796,0.00001096,0.00001601,15.38,0.00001197,0.00002873,,,,15.38,0.00001197,0.00002873
17-08-2022 15:00,17-08-2022 15:00,17-08-2022 16:00,12.185,0.00001139,0.00001676,14.93,0.00001153,0.00002629,,,,14.93,0.00001153,0.00002629
17-08-2022 16:00,17-08-2022 16:00,17-08-2022 17:00,12.691,0.00000997,0.00002339,13.51,0.00001165,0.00002276,,,,13.51,0.00001165,0.00002276
17-08-2022 17:00,17-08-2022 17:00,17-08-2022 18:00,11.700,0.00001599,0.00003745,11.25,0.00001376,0.00002203,,,,11.25,0.00001376,0.00002203
17-08-2022 18:00,17-08-2022 18:00,17-08-2022 19:00,11.075,0.00001479,0.00003707,10.96,0.00001331,0.00003216,,,,10.96,0.00001331,0.00003216
17-08-2022 19:00,17-08-2022 19:00,17-08-2022 20:00,11.005,0.00001406,0.00002934,8.93,0.00001393,0.00003937,,,,8.93,0.00001393,0.00003937
17-08-2022 20:00,17-08-2022 20:00,17-08-2022 21:00,9.326,0.00001762,0.00002429,8.84,0.00001525,0.00003578,,,,8.84,0.00001525,0.00003578
17-08-2022 21:00,17-08-2022 21:00,17-08-2022 22:00,8.737,0.00001534,0.00002080,8.63,0.00001741,0.00003628,,,,8.63,0.00001741,0.00003628
17-08-2022 22:00,17-08-2022 22:00,17-08-2022 23:00,8.771,0.00000978,0.00001780,7.94,0.00002013,0.00003827,,,,7.94,0.00002013,0.00003827
17-08-2022 23:00,17-08-2022 23:00,18-08-2022 00:00,8.794,0.00000591,0.00001231,7.45,0.00001950,0.00003335,,,,7.45,0.00001950,0.00003335
18-08-2022 00:00,18-08-2022 00:00,18-08-2022 01:00,8.343,0.00000456,0.00000799,7.54,0.00001675,0.00002349,,,,7.54,0.00001675,0.00002349
18-08-2022 01:00,18-08-2022 01:00,18-08-2022 02:00,7.811,0.00000485,0.00000667,7.94,0.00001471,0.00001815,,,,7.94,0.00001471,0.00001815
